sample_date_utc,year_month,year,month,day,taxon_name,taxon_group,taxon_per_m3,plankton_type
2019-08-04T22:51:21Z,2019/8,2019,8,4,Thalassionema spp.,Pennate diatom,3333.3,phytoplankton
2019-08-05T02:27:04Z,2019/8,2019,8,5,Pleurosigma / Gyrosigma spp.,Pennate diatom,3333.3,phytoplankton
2019-08-05T02:27:04Z,2019/8,2019,8,5,Thalassionema nitzschioides,Pennate diatom,3333.3,phytoplankton
2019-08-05T04:14:56Z,2019/8,2019,8,5,Navicula cf. 40-60 µm length,Pennate diatom,3333.3,phytoplankton
2019-11-12T04:08:32Z,2019/11,2019,11,12,Thalassionema spp.,Pennate diatom,3333.3,phytoplankton
2019-11-12T05:43:22Z,2019/11,2019,11,12,Thalassionema spp.,Pennate diatom,3333.3,phytoplankton
2019-11-12T07:18:12Z,2019/11,2019,11,12,Thalassionema spp.,Pennate diatom,666.7,phytoplankton
2019-11-12T08:53:02Z,2019/11,2019,11,12,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,3333.3,phytoplankton
2019-11-12T10:27:52Z,2019/11,2019,11,12,Thalassiothrix cf. spp.,Pennate diatom,3333.3,phytoplankton
2019-11-12T12:02:42Z,2019/11,2019,11,12,Nitzschia spp.,Pennate diatom,3333.3,phytoplankton
2019-11-12T15:12:22Z,2019/11,2019,11,12,Nitzschia spp.,Pennate diatom,3333.3,phytoplankton
2019-11-13T02:16:12Z,2019/11,2019,11,13,Navicula cf. 80-100 µm length,Pennate diatom,3333.3,phytoplankton
2019-04-17T02:50:10Z,2019/4,2019,4,17,Dictyocha fibula,Silicoflagellate,3333.3,phytoplankton
2019-08-04T08:28:30Z,2019/8,2019,8,4,Dictyocha fibula,Silicoflagellate,3333.3,phytoplankton
2019-08-04T10:16:21Z,2019/8,2019,8,4,Dictyocha fibula,Silicoflagellate,3333.3,phytoplankton
2019-08-04T19:15:38Z,2019/8,2019,8,4,Dictyocha fibula,Silicoflagellate,3333.3,phytoplankton
2020-02-16T00:05:40Z,2020/2,2020,2,16,Rhizosolenia spp.,Centric diatom,710.1,phytoplankton
2020-02-16T00:05:40Z,2020/2,2020,2,16,Coscinodiscus spp. 300-400 µm,Centric diatom,710.1,phytoplankton
2020-02-16T00:05:40Z,2020/2,2020,2,16,Chaetoceros (Phaeoceros),Centric diatom,7101.3,phytoplankton
2020-02-16T00:05:40Z,2020/2,2020,2,16,Chaetoceros (Hyalochaete),Centric diatom,10652,phytoplankton
2020-02-16T00:05:40Z,2020/2,2020,2,16,Bacteriastrum spp.,Centric diatom,31956,phytoplankton
2020-02-16T00:05:40Z,2020/2,2020,2,16,Guinardia spp.,Centric diatom,3550.7,phytoplankton
2020-02-16T00:05:40Z,2020/2,2020,2,16,Hemiaulus hauckii,Centric diatom,3550.7,phytoplankton
2020-02-16T00:05:40Z,2020/2,2020,2,16,Proboscia spp.,Centric diatom,10652,phytoplankton
2020-02-16T00:05:40Z,2020/2,2020,2,16,Rhizosolenia imbricata group,Centric diatom,3550.7,phytoplankton
2020-02-16T01:46:56Z,2020/2,2020,2,16,Rhizosolenia spp.,Centric diatom,7101.3,phytoplankton
2020-02-16T01:46:56Z,2020/2,2020,2,16,Bacteriastrum spp.,Centric diatom,21304,phytoplankton
2020-02-16T01:46:56Z,2020/2,2020,2,16,Chaetoceros (Hyalochaete),Centric diatom,3550.7,phytoplankton
2020-02-16T01:46:56Z,2020/2,2020,2,16,Proboscia spp.,Centric diatom,10652,phytoplankton
2020-02-16T01:46:56Z,2020/2,2020,2,16,Guinardia spp.,Centric diatom,3550.7,phytoplankton
2020-02-16T01:46:56Z,2020/2,2020,2,16,Guinardia striata,Centric diatom,10652,phytoplankton
2020-02-16T01:46:56Z,2020/2,2020,2,16,Rhizosolenia setigera group,Centric diatom,3550.7,phytoplankton
2020-02-16T01:46:56Z,2020/2,2020,2,16,Coscinodiscus spp. 400-500 µm,Centric diatom,710.1,phytoplankton
2020-02-16T03:28:12Z,2020/2,2020,2,16,Rhizosolenia imbricata group,Centric diatom,3550.7,phytoplankton
2020-02-16T03:28:12Z,2020/2,2020,2,16,Rhizosolenia spp.,Centric diatom,3550.7,phytoplankton
2020-02-16T03:28:12Z,2020/2,2020,2,16,Coscinodiscus spp. 300-400 µm,Centric diatom,710.1,phytoplankton
2020-02-16T03:28:12Z,2020/2,2020,2,16,Guinardia striata,Centric diatom,3550.7,phytoplankton
2020-02-16T03:28:12Z,2020/2,2020,2,16,Bacteriastrum spp.,Centric diatom,14202.7,phytoplankton
2020-02-16T05:09:28Z,2020/2,2020,2,16,Rhizosolenia imbricata group,Centric diatom,3550.7,phytoplankton
2020-02-16T05:09:28Z,2020/2,2020,2,16,Rhizosolenia setigera group,Centric diatom,3550.7,phytoplankton
2020-02-16T05:09:28Z,2020/2,2020,2,16,Coscinodiscus spp. 300-400 µm,Centric diatom,710.1,phytoplankton
2020-02-16T05:09:28Z,2020/2,2020,2,16,Bacteriastrum spp.,Centric diatom,35506.7,phytoplankton
2020-02-16T05:09:28Z,2020/2,2020,2,16,Chaetoceros (Hyalochaete),Centric diatom,3550.7,phytoplankton
2020-02-16T05:09:28Z,2020/2,2020,2,16,Guinardia striata,Centric diatom,3550.7,phytoplankton
2020-02-16T06:50:44Z,2020/2,2020,2,16,Proboscia spp.,Centric diatom,3550.7,phytoplankton
2020-02-16T08:32:00Z,2020/2,2020,2,16,Bacteriastrum spp.,Centric diatom,10652,phytoplankton
2020-02-16T10:13:16Z,2020/2,2020,2,16,Proboscia spp.,Centric diatom,3550.7,phytoplankton
2020-02-16T10:13:16Z,2020/2,2020,2,16,Bacteriastrum spp.,Centric diatom,35506.7,phytoplankton
2020-02-16T10:13:16Z,2020/2,2020,2,16,Chaetoceros (Hyalochaete),Centric diatom,7101.3,phytoplankton
2020-02-16T10:13:16Z,2020/2,2020,2,16,Chaetoceros (Phaeoceros),Centric diatom,10652,phytoplankton
2020-02-16T10:13:16Z,2020/2,2020,2,16,Guinardia spp.,Centric diatom,3550.7,phytoplankton
2020-02-16T10:13:16Z,2020/2,2020,2,16,Pseudosolenia calcar-avis,Centric diatom,7101.3,phytoplankton
2020-02-16T10:13:16Z,2020/2,2020,2,16,Rhizosolenia imbricata (with Richelia),Centric diatom,3550.7,phytoplankton
2020-02-16T10:13:16Z,2020/2,2020,2,16,Rhizosolenia setigera group,Centric diatom,7101.3,phytoplankton
2020-02-16T10:13:16Z,2020/2,2020,2,16,Rhizosolenia spp.,Centric diatom,3550.7,phytoplankton
2020-02-16T11:54:32Z,2020/2,2020,2,16,Bacteriastrum spp.,Centric diatom,3550.7,phytoplankton
2020-02-16T11:54:32Z,2020/2,2020,2,16,Chaetoceros (Phaeoceros),Centric diatom,3550.7,phytoplankton
2020-02-16T11:54:32Z,2020/2,2020,2,16,Rhizosolenia imbricata group,Centric diatom,14202.7,phytoplankton
2020-02-16T13:35:48Z,2020/2,2020,2,16,Chaetoceros (Hyalochaete),Centric diatom,3550.7,phytoplankton
2020-02-16T13:35:48Z,2020/2,2020,2,16,Coscinodiscus spp. 300-400 µm,Centric diatom,710.1,phytoplankton
2020-02-16T13:35:48Z,2020/2,2020,2,16,Rhizosolenia imbricata group,Centric diatom,31956,phytoplankton
2020-02-16T15:17:04Z,2020/2,2020,2,16,Coscinodiscus spp. 400-500 µm,Centric diatom,710.1,phytoplankton
2020-02-16T15:17:04Z,2020/2,2020,2,16,Rhizosolenia imbricata group,Centric diatom,21304,phytoplankton
2020-02-16T15:17:04Z,2020/2,2020,2,16,Leptocylindrus spp.,Centric diatom,3550.7,phytoplankton
2020-02-16T15:17:04Z,2020/2,2020,2,16,Bacteriastrum spp.,Centric diatom,7101.3,phytoplankton
2020-02-16T16:58:19Z,2020/2,2020,2,16,Coscinodiscus spp. 100-150 µm,Centric diatom,710.1,phytoplankton
2020-02-16T16:58:19Z,2020/2,2020,2,16,Climacodium frauenfeldianum,Centric diatom,710.1,phytoplankton
2020-02-16T16:58:19Z,2020/2,2020,2,16,Rhizosolenia imbricata group,Centric diatom,10652,phytoplankton
2020-02-16T16:58:19Z,2020/2,2020,2,16,Proboscia spp.,Centric diatom,3550.7,phytoplankton
2020-02-16T18:39:35Z,2020/2,2020,2,16,Rhizosolenia spp.,Centric diatom,7101.3,phytoplankton
2020-02-16T18:39:35Z,2020/2,2020,2,16,Rhizosolenia imbricata group,Centric diatom,10652,phytoplankton
2020-02-16T18:39:35Z,2020/2,2020,2,16,Proboscia spp.,Centric diatom,3550.7,phytoplankton
2020-02-16T18:39:35Z,2020/2,2020,2,16,Chaetoceros (Phaeoceros),Centric diatom,3550.7,phytoplankton
2020-02-16T18:39:35Z,2020/2,2020,2,16,Chaetoceros (Hyalochaete),Centric diatom,3550.7,phytoplankton
2020-02-16T18:39:35Z,2020/2,2020,2,16,Bacteriastrum spp.,Centric diatom,7101.3,phytoplankton
2020-02-16T20:20:51Z,2020/2,2020,2,16,Rhizosolenia imbricata group,Centric diatom,10652,phytoplankton
2020-02-16T20:20:51Z,2020/2,2020,2,16,Rhizosolenia bergonii,Centric diatom,3550.7,phytoplankton
2020-02-16T20:20:51Z,2020/2,2020,2,16,Proboscia spp.,Centric diatom,14202.7,phytoplankton
2020-02-16T20:20:51Z,2020/2,2020,2,16,Leptocylindrus spp.,Centric diatom,7101.3,phytoplankton
2020-02-16T20:20:51Z,2020/2,2020,2,16,Guinardia striata,Centric diatom,3550.7,phytoplankton
2020-02-16T20:20:51Z,2020/2,2020,2,16,Chaetoceros (Phaeoceros),Centric diatom,14202.7,phytoplankton
2020-02-16T20:20:51Z,2020/2,2020,2,16,Chaetoceros (Hyalochaete),Centric diatom,21304,phytoplankton
2020-02-16T20:20:51Z,2020/2,2020,2,16,Bacteriastrum spp.,Centric diatom,7101.3,phytoplankton
2020-02-16T22:02:07Z,2020/2,2020,2,16,Bacteriastrum spp.,Centric diatom,10652,phytoplankton
2020-02-16T22:02:07Z,2020/2,2020,2,16,Chaetoceros (Hyalochaete),Centric diatom,3550.7,phytoplankton
2020-02-16T22:02:07Z,2020/2,2020,2,16,Chaetoceros (Phaeoceros),Centric diatom,7101.3,phytoplankton
2020-02-16T22:02:07Z,2020/2,2020,2,16,Guinardia striata,Centric diatom,3550.7,phytoplankton
2020-02-16T22:02:07Z,2020/2,2020,2,16,Proboscia spp.,Centric diatom,3550.7,phytoplankton
2020-02-16T22:02:07Z,2020/2,2020,2,16,Pseudosolenia calcar-avis,Centric diatom,3550.7,phytoplankton
2020-02-16T22:02:07Z,2020/2,2020,2,16,Rhizosolenia imbricata group,Centric diatom,7101.3,phytoplankton
2020-02-16T22:02:07Z,2020/2,2020,2,16,Rhizosolenia spp.,Centric diatom,7101.3,phytoplankton
2020-02-16T23:43:23Z,2020/2,2020,2,16,Bacteriastrum spp.,Centric diatom,3550.7,phytoplankton
2020-02-16T23:43:23Z,2020/2,2020,2,16,Chaetoceros (Phaeoceros),Centric diatom,3550.7,phytoplankton
2020-02-16T23:43:23Z,2020/2,2020,2,16,Rhizosolenia bergonii,Centric diatom,3550.7,phytoplankton
2020-02-16T23:43:23Z,2020/2,2020,2,16,Rhizosolenia imbricata group,Centric diatom,3550.7,phytoplankton
2020-02-16T23:43:23Z,2020/2,2020,2,16,Rhizosolenia setigera group,Centric diatom,3550.7,phytoplankton
2020-02-16T23:43:23Z,2020/2,2020,2,16,Proboscia spp.,Centric diatom,3550.7,phytoplankton
2020-02-17T01:24:39Z,2020/2,2020,2,17,Rhizosolenia imbricata group,Centric diatom,10652,phytoplankton
2020-02-17T01:24:39Z,2020/2,2020,2,17,Rhizosolenia setigera group,Centric diatom,3550.7,phytoplankton
2020-02-17T01:24:39Z,2020/2,2020,2,17,Thalassiosira spp. 10-20 µm,Centric diatom,3550.7,phytoplankton
2020-02-17T01:24:39Z,2020/2,2020,2,17,Proboscia spp.,Centric diatom,10652,phytoplankton
2020-02-17T03:05:55Z,2020/2,2020,2,17,Rhizosolenia imbricata group,Centric diatom,7101.3,phytoplankton
2020-02-17T03:05:55Z,2020/2,2020,2,17,Proboscia spp.,Centric diatom,14202.7,phytoplankton
2020-02-17T03:05:55Z,2020/2,2020,2,17,Chaetoceros (Phaeoceros),Centric diatom,3550.7,phytoplankton
2020-02-17T03:05:55Z,2020/2,2020,2,17,Thalassiosira spp. 10-20 µm,Centric diatom,7101.3,phytoplankton
2020-02-17T03:05:55Z,2020/2,2020,2,17,Rhizosolenia setigera group,Centric diatom,3550.7,phytoplankton
2020-02-17T03:05:55Z,2020/2,2020,2,17,Chaetoceros (Hyalochaete),Centric diatom,7101.3,phytoplankton
2020-02-17T03:05:55Z,2020/2,2020,2,17,Bacteriastrum spp.,Centric diatom,3550.7,phytoplankton
2020-02-17T04:47:11Z,2020/2,2020,2,17,Proboscia spp.,Centric diatom,3550.7,phytoplankton
2020-02-17T04:47:11Z,2020/2,2020,2,17,Bacteriastrum spp.,Centric diatom,3550.7,phytoplankton
2020-02-17T04:47:11Z,2020/2,2020,2,17,Rhizosolenia imbricata group,Centric diatom,3550.7,phytoplankton
2020-02-17T04:47:11Z,2020/2,2020,2,17,Chaetoceros (Hyalochaete),Centric diatom,3550.7,phytoplankton
2020-02-17T04:47:11Z,2020/2,2020,2,17,Rhizosolenia spp.,Centric diatom,3550.7,phytoplankton
2020-05-19T22:48:46Z,2020/5,2020,5,19,Bacteriastrum spp.,Centric diatom,3333.3,phytoplankton
2020-05-20T03:54:56Z,2020/5,2020,5,20,Thalassiosira spp. 10-20 µm,Centric diatom,3333.3,phytoplankton
2020-05-20T12:25:14Z,2020/5,2020,5,20,Rhizosolenia spp.,Centric diatom,3333.3,phytoplankton
2020-05-20T12:25:14Z,2020/5,2020,5,20,Eucampia spp.,Centric diatom,3333.3,phytoplankton
2020-05-20T15:49:21Z,2020/5,2020,5,20,Climacodium frauenfeldianum,Centric diatom,666.7,phytoplankton
2020-05-20T15:49:21Z,2020/5,2020,5,20,Guinardia striata,Centric diatom,3333.3,phytoplankton
2020-05-20T15:49:21Z,2020/5,2020,5,20,Chaetoceros (Phaeoceros),Centric diatom,6666.7,phytoplankton
2020-05-20T15:49:21Z,2020/5,2020,5,20,Rhizosolenia spp.,Centric diatom,666.7,phytoplankton
2020-05-20T17:31:25Z,2020/5,2020,5,20,Bellerochea malleus,Centric diatom,666.7,phytoplankton
2020-05-20T17:31:25Z,2020/5,2020,5,20,Thalassiosira spp. 20-40 µm,Centric diatom,3333.3,phytoplankton
2020-05-20T19:13:28Z,2020/5,2020,5,20,Rhizosolenia spp.,Centric diatom,3333.3,phytoplankton
2020-05-20T19:13:28Z,2020/5,2020,5,20,Coscinodiscus gigas,Centric diatom,666.7,phytoplankton
2020-05-20T19:13:28Z,2020/5,2020,5,20,Climacodium frauenfeldianum,Centric diatom,666.7,phytoplankton
2020-05-20T20:55:32Z,2020/5,2020,5,20,Coscinodiscus spp.,Centric diatom,3333.3,phytoplankton
2020-05-20T20:55:32Z,2020/5,2020,5,20,Chaetoceros (Phaeoceros),Centric diatom,6666.7,phytoplankton
2020-05-20T20:55:32Z,2020/5,2020,5,20,Chaetoceros (Hyalochaete),Centric diatom,3333.3,phytoplankton
2020-05-21T00:19:39Z,2020/5,2020,5,21,Climacodium frauenfeldianum,Centric diatom,3333.3,phytoplankton
2020-05-21T02:01:42Z,2020/5,2020,5,21,Odontella sinensis,Centric diatom,3333.3,phytoplankton
2020-05-21T03:43:46Z,2020/5,2020,5,21,Chaetoceros (Phaeoceros),Centric diatom,10000,phytoplankton
2020-08-17T10:22:38Z,2020/8,2020,8,17,Thalassiosira spp. 10-20 µm,Centric diatom,6666.7,phytoplankton
2020-08-17T10:22:38Z,2020/8,2020,8,17,Rhizosolenia setigera group,Centric diatom,6666.7,phytoplankton
2020-08-17T13:42:53Z,2020/8,2020,8,17,Rhizosolenia spp.,Centric diatom,3333.3,phytoplankton
2020-08-17T15:23:01Z,2020/8,2020,8,17,Rhizosolenia spp.,Centric diatom,6666.7,phytoplankton
2020-08-17T17:03:08Z,2020/8,2020,8,17,Rhizosolenia spp.,Centric diatom,13333.3,phytoplankton
2020-08-17T18:43:15Z,2020/8,2020,8,17,Chaetoceros (Phaeoceros),Centric diatom,3333.3,phytoplankton
2020-08-17T18:43:15Z,2020/8,2020,8,17,Rhizosolenia spp.,Centric diatom,3333.3,phytoplankton
2020-08-17T22:03:30Z,2020/8,2020,8,17,Chaetoceros (Phaeoceros),Centric diatom,3333.3,phytoplankton
2020-08-17T23:43:38Z,2020/8,2020,8,17,Proboscia spp.,Centric diatom,6666.7,phytoplankton
2020-08-17T23:43:38Z,2020/8,2020,8,17,Pseudosolenia calcar-avis,Centric diatom,3333.3,phytoplankton
2020-08-17T23:43:38Z,2020/8,2020,8,17,Rhizosolenia spp.,Centric diatom,3333.3,phytoplankton
2020-08-18T01:23:45Z,2020/8,2020,8,18,Pseudosolenia calcar-avis,Centric diatom,3333.3,phytoplankton
2020-08-18T01:23:45Z,2020/8,2020,8,18,Bacteriastrum spp.,Centric diatom,3333.3,phytoplankton
2020-08-18T01:23:45Z,2020/8,2020,8,18,Chaetoceros (Hyalochaete),Centric diatom,3333.3,phytoplankton
2020-08-18T01:23:45Z,2020/8,2020,8,18,Rhizosolenia spp.,Centric diatom,3333.3,phytoplankton
2020-08-18T01:23:45Z,2020/8,2020,8,18,Rhizosolenia setigera group,Centric diatom,6666.7,phytoplankton
2020-08-18T04:44:00Z,2020/8,2020,8,18,Bacteriastrum spp.,Centric diatom,3333.3,phytoplankton
2020-08-18T08:04:15Z,2020/8,2020,8,18,Bacteriastrum spp.,Centric diatom,3333.3,phytoplankton
2020-08-18T11:24:30Z,2020/8,2020,8,18,Pseudosolenia calcar-avis,Centric diatom,3333.3,phytoplankton
2020-08-18T11:24:30Z,2020/8,2020,8,18,Bacteriastrum spp.,Centric diatom,3333.3,phytoplankton
2020-08-18T13:04:37Z,2020/8,2020,8,18,Rhizosolenia imbricata group,Centric diatom,3333.3,phytoplankton
2020-08-18T16:24:52Z,2020/8,2020,8,18,Bacteriastrum spp.,Centric diatom,3333.3,phytoplankton
2020-08-18T18:05:00Z,2020/8,2020,8,18,Chaetoceros (Phaeoceros),Centric diatom,3333.3,phytoplankton
2020-08-18T18:05:00Z,2020/8,2020,8,18,Coscinodiscus spp. 400-500 µm,Centric diatom,666.7,phytoplankton
2020-08-18T19:45:07Z,2020/8,2020,8,18,Rhizosolenia spp.,Centric diatom,666.7,phytoplankton
2020-08-18T19:45:07Z,2020/8,2020,8,18,Coscinodiscus spp. 400-500 µm,Centric diatom,666.7,phytoplankton
2020-08-18T19:45:07Z,2020/8,2020,8,18,Bacteriastrum spp.,Centric diatom,3333.3,phytoplankton
2020-08-18T19:45:07Z,2020/8,2020,8,18,Climacodium frauenfeldianum,Centric diatom,666.7,phytoplankton
2020-08-18T21:25:14Z,2020/8,2020,8,18,Bacteriastrum spp.,Centric diatom,3333.3,phytoplankton
2020-08-18T21:25:14Z,2020/8,2020,8,18,Coscinodiscus spp. 400-500 µm,Centric diatom,666.7,phytoplankton
2020-08-18T21:25:14Z,2020/8,2020,8,18,Coscinodiscus spp. 300-400 µm,Centric diatom,3333.3,phytoplankton
2020-08-18T23:05:22Z,2020/8,2020,8,18,Coscinodiscus spp.,Centric diatom,6666.7,phytoplankton
2020-08-18T23:05:22Z,2020/8,2020,8,18,Chaetoceros (Hyalochaete),Centric diatom,3333.3,phytoplankton
2020-08-18T23:05:22Z,2020/8,2020,8,18,Rhizosolenia spp.,Centric diatom,3333.3,phytoplankton
2020-08-18T23:05:22Z,2020/8,2020,8,18,Coscinodiscus spp. 400-500 µm,Centric diatom,666.7,phytoplankton
2020-12-01T22:42:43Z,2020/12,2020,12,1,Rhizosolenia spp.,Centric diatom,3333.3,phytoplankton
2020-12-01T22:42:43Z,2020/12,2020,12,1,Bacteriastrum spp.,Centric diatom,3333.3,phytoplankton
2020-12-02T00:24:25Z,2020/12,2020,12,2,Bacteriastrum spp.,Centric diatom,3333.3,phytoplankton
2020-12-02T00:24:25Z,2020/12,2020,12,2,Chaetoceros (Hyalochaete),Centric diatom,3333.3,phytoplankton
2020-12-02T00:24:25Z,2020/12,2020,12,2,Coscinodiscus spp. 300-400 µm,Centric diatom,666.7,phytoplankton
2020-12-02T00:24:25Z,2020/12,2020,12,2,Climacodium frauenfeldianum,Centric diatom,666.7,phytoplankton
2020-12-02T00:24:25Z,2020/12,2020,12,2,Rhizosolenia spp.,Centric diatom,666.7,phytoplankton
2020-12-02T02:06:07Z,2020/12,2020,12,2,Chaetoceros (Hyalochaete),Centric diatom,3333.3,phytoplankton
2020-12-02T02:06:07Z,2020/12,2020,12,2,Chaetoceros (Phaeoceros),Centric diatom,3333.3,phytoplankton
2020-12-02T02:06:07Z,2020/12,2020,12,2,Coscinodiscus spp. 300-400 µm,Centric diatom,3333.3,phytoplankton
2020-12-02T02:06:07Z,2020/12,2020,12,2,Proboscia spp.,Centric diatom,3333.3,phytoplankton
2020-12-02T02:06:07Z,2020/12,2020,12,2,Rhizosolenia imbricata group,Centric diatom,3333.3,phytoplankton
2020-12-02T02:06:07Z,2020/12,2020,12,2,Rhizosolenia spp.,Centric diatom,3333.3,phytoplankton
2020-12-02T02:06:07Z,2020/12,2020,12,2,Thalassiosira spp. 10-20 µm,Centric diatom,3333.3,phytoplankton
2020-12-02T03:47:49Z,2020/12,2020,12,2,Proboscia spp.,Centric diatom,6666.7,phytoplankton
2020-12-02T03:47:49Z,2020/12,2020,12,2,Bacteriastrum spp.,Centric diatom,6666.7,phytoplankton
2020-12-02T03:47:49Z,2020/12,2020,12,2,Rhizosolenia imbricata group,Centric diatom,666.7,phytoplankton
2020-12-02T03:47:49Z,2020/12,2020,12,2,Coscinodiscus spp. 300-400 µm,Centric diatom,666.7,phytoplankton
2020-12-02T03:47:49Z,2020/12,2020,12,2,Hemiaulus spp.,Centric diatom,3333.3,phytoplankton
2020-12-02T05:29:31Z,2020/12,2020,12,2,Coscinodiscus spp. 300-400 µm,Centric diatom,666.7,phytoplankton
2020-12-02T05:29:31Z,2020/12,2020,12,2,Bacteriastrum spp.,Centric diatom,3333.3,phytoplankton
2020-12-02T05:29:31Z,2020/12,2020,12,2,Chaetoceros (Hyalochaete),Centric diatom,6666.7,phytoplankton
2020-12-02T05:29:31Z,2020/12,2020,12,2,Chaetoceros (Phaeoceros),Centric diatom,3333.3,phytoplankton
2020-12-02T05:29:31Z,2020/12,2020,12,2,Proboscia spp.,Centric diatom,6666.7,phytoplankton
2020-12-02T05:29:31Z,2020/12,2020,12,2,Rhizosolenia spp.,Centric diatom,3333.3,phytoplankton
2020-12-02T07:11:13Z,2020/12,2020,12,2,Coscinodiscus spp. 300-400 µm,Centric diatom,666.7,phytoplankton
2020-12-02T07:11:13Z,2020/12,2020,12,2,Rhizosolenia spp.,Centric diatom,3333.3,phytoplankton
2020-12-02T07:11:13Z,2020/12,2020,12,2,Rhizosolenia setigera group,Centric diatom,3333.3,phytoplankton
2020-12-02T07:11:13Z,2020/12,2020,12,2,Rhizosolenia imbricata group,Centric diatom,3333.3,phytoplankton
2020-12-02T07:11:13Z,2020/12,2020,12,2,Proboscia spp.,Centric diatom,20000,phytoplankton
2020-12-02T07:11:13Z,2020/12,2020,12,2,Chaetoceros (Phaeoceros),Centric diatom,10000,phytoplankton
2020-12-02T07:11:13Z,2020/12,2020,12,2,Chaetoceros (Hyalochaete),Centric diatom,6666.7,phytoplankton
2020-12-02T07:11:13Z,2020/12,2020,12,2,Bacteriastrum spp.,Centric diatom,3333.3,phytoplankton
2020-12-02T08:52:55Z,2020/12,2020,12,2,Rhizosolenia spp.,Centric diatom,3333.3,phytoplankton
2020-12-02T08:52:55Z,2020/12,2020,12,2,Proboscia spp.,Centric diatom,3333.3,phytoplankton
2020-12-02T08:52:55Z,2020/12,2020,12,2,Chaetoceros (Hyalochaete),Centric diatom,3333.3,phytoplankton
2020-12-02T08:52:55Z,2020/12,2020,12,2,Chaetoceros (Phaeoceros),Centric diatom,3333.3,phytoplankton
2020-12-02T08:52:55Z,2020/12,2020,12,2,Hemiaulus spp.,Centric diatom,3333.3,phytoplankton
2020-12-02T08:52:55Z,2020/12,2020,12,2,Rhizosolenia imbricata group,Centric diatom,3333.3,phytoplankton
2020-12-02T10:34:37Z,2020/12,2020,12,2,Chaetoceros (Phaeoceros),Centric diatom,13333.3,phytoplankton
2020-12-02T10:34:37Z,2020/12,2020,12,2,Coscinodiscus spp.,Centric diatom,666.7,phytoplankton
2020-12-02T10:34:37Z,2020/12,2020,12,2,Rhizosolenia spp.,Centric diatom,6666.7,phytoplankton
2020-12-02T10:34:37Z,2020/12,2020,12,2,Rhizosolenia imbricata group,Centric diatom,3333.3,phytoplankton
2020-12-02T10:34:37Z,2020/12,2020,12,2,Proboscia spp.,Centric diatom,3333.3,phytoplankton
2020-12-02T10:34:37Z,2020/12,2020,12,2,Chaetoceros (Hyalochaete),Centric diatom,10000,phytoplankton
2020-12-02T10:34:37Z,2020/12,2020,12,2,Bacteriastrum spp.,Centric diatom,3333.3,phytoplankton
2020-12-02T10:34:37Z,2020/12,2020,12,2,Coscinodiscus spp. 300-400 µm,Centric diatom,666.7,phytoplankton
2020-12-02T12:16:19Z,2020/12,2020,12,2,Coscinodiscus spp.,Centric diatom,666.7,phytoplankton
2020-12-02T12:16:19Z,2020/12,2020,12,2,Rhizosolenia imbricata group,Centric diatom,3333.3,phytoplankton
2020-12-02T12:16:19Z,2020/12,2020,12,2,Bacteriastrum spp.,Centric diatom,13333.3,phytoplankton
2020-12-02T12:16:19Z,2020/12,2020,12,2,Chaetoceros (Hyalochaete),Centric diatom,20000,phytoplankton
2020-12-02T12:16:19Z,2020/12,2020,12,2,Chaetoceros (Phaeoceros),Centric diatom,20000,phytoplankton
2020-12-02T12:16:19Z,2020/12,2020,12,2,Coscinodiscus spp. 300-400 µm,Centric diatom,666.7,phytoplankton
2020-12-02T12:16:19Z,2020/12,2020,12,2,Rhizosolenia setigera group,Centric diatom,3333.3,phytoplankton
2020-12-02T12:16:19Z,2020/12,2020,12,2,Rhizosolenia spp.,Centric diatom,3333.3,phytoplankton
2020-12-02T12:16:19Z,2020/12,2020,12,2,Guinardia striata,Centric diatom,3333.3,phytoplankton
2020-12-02T12:16:19Z,2020/12,2020,12,2,Hemiaulus spp.,Centric diatom,3333.3,phytoplankton
2020-12-02T12:16:19Z,2020/12,2020,12,2,Proboscia spp.,Centric diatom,13333.3,phytoplankton
2020-12-02T13:58:01Z,2020/12,2020,12,2,Rhizosolenia spp.,Centric diatom,3333.3,phytoplankton
2020-12-02T13:58:01Z,2020/12,2020,12,2,Rhizosolenia setigera group,Centric diatom,3333.3,phytoplankton
2020-12-02T13:58:01Z,2020/12,2020,12,2,Rhizosolenia imbricata group,Centric diatom,3333.3,phytoplankton
2020-12-02T13:58:01Z,2020/12,2020,12,2,Proboscia spp.,Centric diatom,3333.3,phytoplankton
2020-12-02T13:58:01Z,2020/12,2020,12,2,Bellerochea malleus,Centric diatom,3333.3,phytoplankton
2020-12-02T13:58:01Z,2020/12,2020,12,2,Neostreptotheca spp.,Centric diatom,666.7,phytoplankton
2020-12-02T13:58:01Z,2020/12,2020,12,2,Coscinodiscus gigas,Centric diatom,666.7,phytoplankton
2020-12-02T13:58:01Z,2020/12,2020,12,2,Climacodium frauenfeldianum,Centric diatom,666.7,phytoplankton
2020-12-02T13:58:01Z,2020/12,2020,12,2,Thalassiosira spp. 10-20 µm,Centric diatom,3333.3,phytoplankton
2020-12-02T15:39:43Z,2020/12,2020,12,2,Rhizosolenia imbricata group,Centric diatom,3333.3,phytoplankton
